,iteration,median_filter_window_lateral_display,category_count_score,f1_per_timestamp,f1_per_annotation,f1_per_prediction
0,0,1,0.12479738570559762,0.3771114380404237,0.5525081178868406,0.2506467169882641
1,0,3,0.13090794581221737,0.37722156296839254,0.5514838903112056,0.25049746977940607
2,0,5,0.1326425114489094,0.3774030693849747,0.5512622796238151,0.25193890529676705
3,0,7,0.1326704032855678,0.3776348554926722,0.5529203524118331,0.2533772164818066
4,0,9,0.13374216092689842,0.3777172997015675,0.5520282300475682,0.25389307413920487
5,0,11,0.13492339229294112,0.37770058298229975,0.550766208015332,0.2533262302448841
6,0,13,0.13553402922996063,0.37788211660003496,0.5526977134233454,0.2535633598693821
7,0,15,0.13639613537275472,0.3779785598104131,0.5537559144815465,0.25374115288761134
8,0,17,0.13683686563934633,0.378051595441383,0.5524847315644684,0.2537009814256729
9,0,19,0.13704969017752935,0.37811558591326666,0.5522607875626012,0.2533206582186937
10,0,21,0.13729189422295363,0.37819484880799037,0.5522607875626012,0.25424758497685335
11,0,23,0.1373462864009846,0.3781577868367368,0.5532950167000478,0.25441319240248716
12,0,25,0.13725169066804951,0.3781861128175596,0.5532950167000478,0.253283462847026
13,0,27,0.13776624806209478,0.37816764654417684,0.552237037925076,0.2532385545036512
14,0,29,0.1378137853358501,0.3782222225463185,0.5522959307432215,0.25311200163535985
15,0,31,0.13793899015946512,0.37825647192893186,0.5518880688605828,0.2538905818083706
16,0,33,0.1381145589614616,0.3782711483335731,0.553173758318848,0.2538417700504495
17,0,35,0.13814949531062767,0.3784082895612201,0.5528968947194275,0.25428456358135276
18,0,37,0.1383931096503082,0.3784425382756286,0.5520595311782543,0.25459131042396016
19,0,39,0.1383779619816096,0.37861910047772235,0.5522283128028004,0.2551903615444951
20,0,41,0.13850799564292257,0.37869659973668324,0.5514720307552582,0.25560488110357704
21,0,43,0.13877987617421514,0.37888960029393143,0.551752372977503,0.2557086566086656
22,0,45,0.1389172661175183,0.3789673785512843,0.552208946218919,0.25642776099530046
23,0,47,0.13950243046683417,0.3788976214375319,0.5514458396420926,0.256195249219875
24,0,49,0.13935576844721131,0.3790053307095192,0.5514458396420926,0.2560770822248472
25,0,51,0.13936870075150007,0.37901440182424745,0.5514458396420926,0.2557173323673087
26,0,53,0.1399015094292202,0.3790206069532004,0.5507140567349545,0.25481626794170414
27,0,55,0.14033020073438077,0.3790333028938374,0.5492737737188567,0.2551814418889263
28,0,57,0.14061625371028147,0.3789834473762048,0.5492737737188567,0.25514893051717097
29,0,59,0.14068764716055024,0.3789763589792274,0.5490695274036117,0.25435222311741745
30,0,61,0.1406701897958523,0.37899601828610485,0.5490695274036117,0.25489942306960767
31,0,63,0.14084475516009012,0.3789791221770585,0.5470586955759121,0.25427234753306227
32,0,65,0.1409211149690712,0.3789126342547903,0.5479946183594403,0.2538146222774181
33,0,67,0.14108673122509777,0.3789207567584123,0.5481627686122313,0.25387194220822545
34,0,69,0.1413086170264989,0.3790402551581007,0.5472768699568081,0.25457545542183413
35,0,71,0.14173693521093383,0.37894641701821014,0.5466578777167156,0.2542866965723393
36,0,73,0.14235904443861627,0.3791069334441729,0.5466578777167156,0.25394960902068436
37,0,75,0.14272784399300548,0.37903063930948416,0.5466578777167156,0.2547946324215139
38,0,77,0.1425422677069055,0.37912237167585117,0.5481442122313136,0.2548722890353709
39,0,79,0.14243400456319114,0.3792244536807062,0.5481442122313136,0.25497234818412046
40,0,81,0.14275564877577643,0.3793573307697419,0.5472373145100133,0.25349829124681655
41,0,83,0.14298309791864378,0.37937273317091896,0.5466335550316229,0.2543707729598101
42,0,85,0.1430379410961349,0.37939194537285115,0.5467059587389752,0.2549110415912818
43,0,87,0.14352690240310312,0.3794845906253905,0.5467059587389752,0.2544197033177646
44,0,89,0.14357694575437072,0.37956263474231905,0.5463757781937021,0.2545187132030989
45,1,1,0.127884102780224,0.38669585360588005,0.5743840012685325,0.25670521981171207
46,1,3,0.13342416447973363,0.3869739431020989,0.5763841408644399,0.25883618430143773
47,1,5,0.13484707875231125,0.38717924083775124,0.5759590610726303,0.2588699505793553
48,1,7,0.13543101873097413,0.3872789309624514,0.5745467881771911,0.25945337431544646
49,1,9,0.13713198203946061,0.38737656678638804,0.5737595452809277,0.2597710755750895
50,1,11,0.1370486470673221,0.3874179300893587,0.5714702649218018,0.25978983026529273
51,1,13,0.13794508333765934,0.38756098786632015,0.5714702649218018,0.26049157920876653
52,1,15,0.138416908245328,0.38772503844727735,0.5719271752750564,0.2601500448698686
53,1,17,0.13835322355392804,0.3880475199539512,0.5719271752750564,0.259886917358497
54,1,19,0.13848556317114621,0.3882480060212926,0.5719271752750564,0.2596898008487153
55,1,21,0.13843354771299327,0.3884463244193404,0.5719866705392632,0.26010233293536683
56,1,23,0.1387970736680004,0.38858230592320137,0.5716896503671796,0.2604521404959847
57,1,25,0.13894058059198888,0.3887398176443176,0.5724240680487761,0.2613366105784716
58,1,27,0.13925659695195175,0.38890514134332627,0.5724240680487761,0.2615574646664095
59,1,29,0.13924995256657874,0.389155081378395,0.5733764490011571,0.2612636163010601
60,1,31,0.139588917316611,0.3893621355065065,0.5733764490011571,0.2613992609526829
61,1,33,0.13965747204289072,0.3895760396353025,0.5741029919018131,0.26111353859141223
62,1,35,0.13974297333036997,0.38970212475903765,0.5741029919018131,0.26037183732614805
63,1,37,0.1398525208155728,0.38988303719194095,0.5745484935346505,0.25992558765309787
64,1,39,0.13997545613023704,0.39009050828236635,0.5738189187695772,0.26076779013756457
65,1,41,0.1404721919414602,0.39029644268592634,0.5738189187695772,0.2616242040751856
66,1,43,0.1405426231339164,0.3904842027311017,0.5742155348258867,0.2618737310353279
67,1,45,0.1407421289961383,0.390650223933287,0.5744993631115233,0.2616836870394322
68,1,47,0.14084166537933698,0.39077291111176615,0.5744993631115233,0.2610135953772102
69,1,49,0.1412346321023141,0.3909292405117869,0.5744993631115233,0.26178362052598514
70,1,51,0.14132316993439814,0.3910810847614075,0.5737603946381018,0.2622481720164878
71,1,53,0.14166980860978712,0.3912960517913557,0.5735777049604653,0.26323435314631943
72,1,55,0.14221230334014348,0.39149687324405985,0.5735777049604653,0.2622448494489903
73,1,57,0.14258180998626907,0.3915899560079429,0.573653002935103,0.26216753466118087
74,1,59,0.1427734665884241,0.3917197753935495,0.573653002935103,0.2619190692470319
75,1,61,0.14295525485217872,0.39186531440248606,0.573653002935103,0.2621098456272801
76,1,63,0.1427426031085112,0.3919004554020629,0.5729075823969986,0.2618527445664351
77,1,65,0.14279621963719022,0.3919792173075395,0.5722785216960775,0.2621024948337554
78,1,67,0.14277183665744025,0.3920550430196159,0.5722785216960775,0.2627041913151414
79,1,69,0.14277342740553117,0.3921545147040046,0.5722785216960775,0.2623100198869042
80,1,71,0.14323508862946777,0.392234916531062,0.5722785216960775,0.2630104928232205
81,1,73,0.1432426724609632,0.39232940248863046,0.5725173451431242,0.2630192046770278
82,1,75,0.14353794753475832,0.39232772712393665,0.5725173451431242,0.2632228812980347
83,1,77,0.14347264525113787,0.392334224258327,0.5718693627512216,0.26306342634414265
84,1,79,0.14327183885721326,0.392363433641593,0.571180262885231,0.26278809555634297
85,1,81,0.14324428622880253,0.39252243968829503,0.571180262885231,0.262176471189143
86,1,83,0.14321295529204114,0.3924891997020235,0.5704295806256875,0.26149404505763635
87,1,85,0.1433615087491326,0.392523485486052,0.5707673593577199,0.2613822462039711
88,1,87,0.1435519640207612,0.39267379785111134,0.57135200714215,0.2618172956677288
89,1,89,0.14382807858452326,0.39275901461970725,0.5721423195978778,0.2629536276256272
90,2,1,0.12749435496457615,0.38523297393772954,0.5644794507579282,0.27164641952839175
91,2,3,0.13329633400744453,0.3854869000457203,0.5664133790037083,0.27270424168956414
92,2,5,0.1347396166235267,0.38568408090007517,0.5650689586718268,0.2742058205727274
93,2,7,0.13550794562849636,0.3859870045160903,0.5669659499963757,0.27436601373142927
94,2,9,0.13586346678001288,0.38611380330336076,0.5676695836632185,0.2743424760375335
95,2,11,0.13608397551035462,0.38618414104413706,0.568421426135581,0.2741072531594417
96,2,13,0.1365497027216555,0.3862183404240043,0.568421426135581,0.27500958452610225
97,2,15,0.13696451602551135,0.3863575246886012,0.5662878446439904,0.2752179177843673
98,2,17,0.13706008398494676,0.38650757360271043,0.5662878446439904,0.27525733744364483
99,2,19,0.13713829377893233,0.38661210008299235,0.5654204291956209,0.2752198197232628
100,2,21,0.1369446189081177,0.38669791166197376,0.5655298984332123,0.27425187436112325
101,2,23,0.13668388092461187,0.38678996973166413,0.5663962409604429,0.2738428934905947
102,2,25,0.13658549508482712,0.38699206462461083,0.5663404720681411,0.2740291614889808
103,2,27,0.1366477413517716,0.38704482812074614,0.5653547129482281,0.2737805540509803
104,2,29,0.13659544263935955,0.3871500494860159,0.5667294257696056,0.2740240548118166
105,2,31,0.13653518240947907,0.3873067671214881,0.5667294257696056,0.2740058625552956
106,2,33,0.13652736413815003,0.3875598354160874,0.5674344684976929,0.27413478339637126
107,2,35,0.1369779085364312,0.38777656299614055,0.5674344684976929,0.2745022001891235
108,2,37,0.1375030885713557,0.3879290313891381,0.5674344684976929,0.27430290480827785
109,2,39,0.13745145497513753,0.3880190441088384,0.5674344684976929,0.2741253803588731
110,2,41,0.13769474864055004,0.38806171645397136,0.5660198968038979,0.2742114967516147
111,2,43,0.13795364357764758,0.38818245885871433,0.5647594965579756,0.2742645970562914
112,2,45,0.1381908635571023,0.388225282702891,0.564284378336498,0.2740500888984199
113,2,47,0.1386626697127236,0.38833358981505045,0.5646904731564992,0.27448665851556825
114,2,49,0.13848452136936185,0.388431502221487,0.5646904731564992,0.27390999062208177
115,2,51,0.13850628032380882,0.38858676524503716,0.5640817503486371,0.27404427896283295
116,2,53,0.13848290943294164,0.3886996848417068,0.5640817503486371,0.27398725015456543
117,2,55,0.13893674737573716,0.3888555660480478,0.5628326952026976,0.27359154490304477
118,2,57,0.13908284429241802,0.3889558098477951,0.562205857684326,0.27383468931702115
119,2,59,0.1393046497559626,0.3890667685157741,0.5604729385803565,0.2738328162880557
120,2,61,0.13968615649438565,0.3891830093097826,0.5598765784166202,0.274589543304746
121,2,63,0.13952765275908272,0.38927209546601305,0.5598765784166202,0.2748035459659762
122,2,65,0.13939858092701093,0.3894900809390771,0.5598765784166202,0.2751486679196638
123,2,67,0.13975091816690685,0.38963435245825556,0.558129474960983,0.2759194535431707
124,2,69,0.13971555047569975,0.3896870682500605,0.5574819686554375,0.2755892223974852
125,2,71,0.14006450287583444,0.389879985831686,0.5562348954620245,0.2757703587316378
126,2,73,0.14036738966805434,0.3900660651813753,0.5554608395250471,0.2758470012295181
127,2,75,0.14044871997302757,0.3902126762888701,0.5556805479586522,0.27581040186503913
128,2,77,0.1404533008748716,0.39029361059846485,0.5556805479586522,0.2758883841446983
129,2,79,0.14089866009503144,0.39032616977417334,0.5562504109548375,0.2762425410824771
130,2,81,0.1410103290191,0.3905643940858953,0.5557412888112695,0.2763879318351107
131,2,83,0.140744410974693,0.390757981419838,0.5557412888112695,0.2758036418929966
132,2,85,0.14076456232354825,0.3909577259966826,0.5556824574704357,0.2760155861039425
133,2,87,0.14074557469815774,0.39115161284546546,0.5537451273996165,0.27625079769463146
134,2,89,0.14094113055744387,0.39134695125462865,0.5538564298339865,0.2757062298640848
135,3,1,0.12795409528129784,0.3892474730530943,0.5806199731733045,0.25966406340017795
136,3,3,0.1337842233379018,0.38947503557835994,0.5791979641391324,0.26125799968939667
137,3,5,0.13531831440475178,0.38975219399297323,0.5812986077888672,0.2615039492820694
138,3,7,0.13636073829777662,0.3899627106733031,0.5834994183861301,0.2616267226218065
139,3,9,0.1370875717497326,0.3900638012322379,0.5836667415700004,0.26104833526785726
140,3,11,0.1378340201634589,0.3901974243379523,0.5829478985717962,0.2616823717970273
141,3,13,0.1381701922828375,0.39034679123192406,0.5817985224657469,0.2618312399965466
142,3,15,0.13828591424492365,0.39052564542152945,0.5817985224657469,0.261960952921393
143,3,17,0.13870367088139562,0.39066070491974303,0.5810139664391586,0.2614519502080735
144,3,19,0.13915033968765048,0.3908529810421481,0.5810139664391586,0.2616974609257349
145,3,21,0.13930818281402887,0.39091610694852713,0.5810139664391586,0.26211750564118186
146,3,23,0.13941861768258934,0.39108107471409104,0.5812942711150493,0.26240055409545576
147,3,25,0.1395601374425779,0.39119128907097445,0.5808098394445853,0.26235114725736974
148,3,27,0.13971384820979627,0.39131709527332265,0.5800801705186673,0.2618910459702843
149,3,29,0.13956243466601223,0.3915304019120767,0.5802468133295715,0.26187803267467485
150,3,31,0.1395469403688549,0.39169226771264015,0.5805289858334169,0.26217462441044403
151,3,33,0.13972193425525314,0.391881454252884,0.5805289858334169,0.26267990433520333
152,3,35,0.14021079355348848,0.3920430385761354,0.5805656490386651,0.26287775420983145
153,3,37,0.14035410493848885,0.3921636850309457,0.5806265958868432,0.2632373949330735
154,3,39,0.14031053962294462,0.3923205484798919,0.5807949400417306,0.2627566305608584
155,3,41,0.14042548199139585,0.3924136767627814,0.5807949400417306,0.262940101827025
156,3,43,0.14028836946987364,0.39258004491789883,0.5807949400417306,0.2630145923110873
157,3,45,0.14028928245356057,0.3926765504295046,0.5808992744967834,0.2626063656242576
158,3,47,0.14055463328189918,0.39280464684090166,0.5807524523027213,0.26216995535973336
159,3,49,0.14083513851449037,0.39295267130041783,0.5810184244222528,0.2621248332441087
160,3,51,0.14144821811395833,0.3931302221958507,0.5805272409314793,0.2624529539630686
161,3,53,0.14168826700248677,0.39327669971863694,0.5805272409314793,0.26206950987235866
162,3,55,0.14225541263604363,0.39336978570416264,0.5789286833555869,0.26353510261398455
163,3,57,0.14222054679175536,0.39349647988278014,0.5785173284945717,0.2638952871240975
164,3,59,0.14231800782782356,0.3936321850860001,0.5771790354401161,0.2643564314574192
165,3,61,0.14273576774227562,0.3937524397090874,0.5771790354401161,0.26507250185486864
166,3,63,0.14307345559616216,0.39390780194519615,0.5771428951592663,0.26553779869935557
167,3,65,0.14276285106324804,0.39402392297818395,0.5771428951592663,0.2661699384934683
168,3,67,0.1431809635075616,0.3941439000613686,0.5771428951592663,0.2663750949597642
169,3,69,0.14304002057352624,0.3942675865037772,0.5771428951592663,0.2659996459467214
170,3,71,0.14360009278085478,0.39435057239523225,0.577314139247968,0.2662373157247227
171,3,73,0.1437893006036837,0.39441061177291636,0.5764883132021633,0.26635803739296954
172,3,75,0.14415087814628522,0.39437804132776844,0.5764883132021633,0.2676454721797115
173,3,77,0.1439905215575868,0.39450686554715514,0.5764883132021633,0.2671386582637942
174,3,79,0.1438306355882728,0.39459996183953383,0.5767728518451017,0.26692969588031257
175,3,81,0.14450819440461068,0.3947488674975882,0.5767728518451017,0.26575718587984787
176,3,83,0.14485548060874878,0.39501138417228654,0.57600037245539,0.26599634209432393
177,3,85,0.14519987359659542,0.3950966623267426,0.57600037245539,0.2665444042633619
178,3,87,0.14523994169868798,0.39523328308857486,0.5763737595997133,0.26706055631215114
179,3,89,0.14489192835675382,0.3953941510112436,0.5763737595997133,0.26739926404571607
180,4,1,0.1282747712429982,0.39001501396561833,0.5968102372713219,0.2657448132032167
181,4,3,0.13364962427996363,0.3901680355936504,0.5997820039635596,0.26686249589995426
182,4,5,0.1355643814485519,0.3902450156201978,0.5985338745055323,0.26758628135227674
183,4,7,0.13674666919284165,0.39035948840876195,0.5978266655745443,0.26833654240636473
184,4,9,0.13730264291111713,0.3905049582212844,0.5978599839830449,0.2683381628714584
185,4,11,0.1370409829803419,0.39065501888928056,0.5972294243707533,0.2693707221976059
186,4,13,0.1379226209065983,0.39091043531933545,0.5972294243707533,0.2696154906533984
187,4,15,0.13802788224501175,0.39110320802127446,0.5979412245340681,0.26997457919764095
188,4,17,0.1383377699538748,0.39134972530932893,0.5979412245340681,0.26941823270767096
189,4,19,0.13882983583934286,0.39150040383461926,0.5972294243707533,0.2689473332081784
190,4,21,0.13893838344751935,0.3917166589428503,0.5972294243707533,0.26851030418296845
191,4,23,0.13917186896660402,0.39182456091606416,0.5975310308720163,0.26893643481336177
192,4,25,0.13902057869982481,0.3919936368131426,0.5975310308720163,0.2688003399735626
193,4,27,0.1390429852782746,0.3921120587876456,0.5972294243707533,0.26880697398810965
194,4,29,0.13966106569786974,0.3922885287674007,0.5972294243707533,0.2689008570439232
195,4,31,0.13925932865405605,0.39253453793711784,0.5972294243707533,0.2696422495101261
196,4,33,0.13942328633854492,0.39268177086894523,0.5972294243707533,0.2695203566661555
197,4,35,0.13939664318033698,0.39284049682166017,0.5965129871710458,0.2696697170305305
198,4,37,0.13966356306049285,0.3929778010221563,0.5966121422841786,0.2702489498904774
199,4,39,0.13973284356269794,0.39304820052216954,0.5968985247576973,0.2705450127776627
200,4,41,0.13992132370020963,0.3931741646737165,0.5969845963624293,0.2699435175326029
201,4,43,0.14004276137140753,0.3933754183685175,0.5984806232892674,0.26971775743878157
202,4,45,0.1401128249109708,0.3935714291320725,0.5982972865155957,0.26954408150022124
203,4,47,0.14030243632355371,0.39377205722313086,0.5967925115038065,0.27053581145659117
204,4,49,0.14038948559670256,0.39397103594912763,0.5975165212694252,0.27048699829742184
205,4,51,0.14074737370935916,0.3942214644584784,0.5977062921117505,0.27030020085933326
206,4,53,0.14073627362160626,0.3943472528847648,0.5977380192223122,0.2708038662523051
207,4,55,0.14138290655922112,0.3945781012495809,0.5970110891479619,0.271242322302167
208,4,57,0.1415446030582242,0.39471573454996267,0.5969500368647032,0.2712138486922405
209,4,59,0.1417056616575519,0.39483915409847586,0.597110112481353,0.27140757937600435
210,4,61,0.1417055695223546,0.39495417440502634,0.597110112481353,0.2711571754650549
211,4,63,0.14174393041902897,0.3950219521789661,0.5962874414681065,0.2719469216177234
212,4,65,0.14197225171116407,0.3951106641137261,0.5958639683867233,0.2716829737400882
213,4,67,0.1423149377864297,0.39519756066687434,0.5958639683867233,0.2716328012878576
214,4,69,0.1425337126079651,0.39524343154316693,0.595119334724908,0.2714587833570653
215,4,71,0.14292722455458265,0.39520972205851873,0.5943764522792991,0.2714150827436738
216,4,73,0.1425996490791685,0.3952837246745971,0.5943764522792991,0.2710074086161239
217,4,75,0.1430109190430909,0.3953267573648232,0.5931741686866474,0.27143989134449165
218,4,77,0.14314119637842396,0.39544062101089306,0.5931741686866474,0.27138679694648676
219,4,79,0.1437184762608282,0.3956209986463791,0.5927385565619145,0.2719481613054138
220,4,81,0.14396901269923676,0.39573514915121305,0.5930425835009644,0.2714945827713984
221,4,83,0.14436401303725435,0.395885444038545,0.5922134447653364,0.2722931424046352
222,4,85,0.1446401333494593,0.3960392307100147,0.5914395470649302,0.2730595480472635
223,4,87,0.14502665970157272,0.3961558538476874,0.5898755380295359,0.272211465265586
224,4,89,0.14452028568982178,0.39626652177649174,0.589085309001093,0.27293134550832787
225,5,1,0.1282767965655172,0.3922435719888024,0.5759259077580732,0.26410466117672204
226,5,3,0.13318730368496987,0.3922572841658451,0.5740896789230813,0.2642515576386032
227,5,5,0.13477360309034644,0.3924541419602406,0.5761134524135542,0.26379834991119766
228,5,7,0.1356675645441444,0.39258867728907637,0.5757501359730267,0.26632190181434146
229,5,9,0.1363450015765589,0.39269922668296514,0.5761528578475249,0.26613532953085917
230,5,11,0.13681618311623714,0.3929372337956288,0.5756147950505586,0.2663894365025376
231,5,13,0.1372180768641712,0.3931213131709838,0.5756147950505586,0.26630372927867235
232,5,15,0.13734293283675886,0.39331745097045445,0.5756147950505586,0.2665736401245117
233,5,17,0.13736168444143754,0.3934129853891246,0.5755561520612039,0.2663864374747999
234,5,19,0.13734629089705888,0.39364138198936444,0.5759139663042856,0.2671293494867117
235,5,21,0.1377836103601493,0.39372467313097104,0.5759139663042856,0.26766247041742375
236,5,23,0.1380677053200299,0.39383707825315223,0.5759139663042856,0.2679036640577564
237,5,25,0.13803868498071756,0.393856446627638,0.5759725650532725,0.2682187764843538
238,5,27,0.13844689273605595,0.39402745190654703,0.5759725650532725,0.26871318073507383
239,5,29,0.13854673401395576,0.3941703076780949,0.5752508470047608,0.2689662357154123
240,5,31,0.13901327890753648,0.39433791618488057,0.5752508470047608,0.2696164343160063
241,5,33,0.1390639301148031,0.3944566976358198,0.5752508470047608,0.26931060815489877
242,5,35,0.13973761143106406,0.3946310538870385,0.5751922393211549,0.26938076388786164
243,5,37,0.13989869363287358,0.3948028082569036,0.5744499525002895,0.2686714442667185
244,5,39,0.13979673203522078,0.3949615258238105,0.5734719366684278,0.2690217793802141
245,5,41,0.1398678806173621,0.3951454090112345,0.5735305443520335,0.26898670645256567
246,5,43,0.1399818938103481,0.3952717719730742,0.5728537592548051,0.2696546034556902
247,5,45,0.14037883099140677,0.39547252752425843,0.5728537592548051,0.26997216510717903
248,5,47,0.14028670779876828,0.395671114831027,0.57313421400856,0.26924734727459887
249,5,49,0.14069334672393158,0.3958185178667593,0.5736009188945707,0.2694100167310446
250,5,51,0.14102491508513917,0.39592899087358135,0.5736009188945707,0.26956872065702897
251,5,53,0.14136695290444912,0.3960180765945972,0.5737771417304762,0.26935316048995656
252,5,55,0.1415748607433174,0.39608393837411005,0.5734204942563232,0.2688620546745832
253,5,57,0.1418869513309121,0.39604807034170586,0.5731876964118306,0.2692679344862646
254,5,59,0.14203703175978702,0.39618118288139587,0.5723904096282073,0.26922070978462936
255,5,61,0.14179327825680615,0.396287820931455,0.5705968965706398,0.2697512188679044
256,5,63,0.14178522926242704,0.3964452086173404,0.5708249224182252,0.2694903688611009
257,5,65,0.14191656025039173,0.3964072698733792,0.5724965792231963,0.2693395844615682
258,5,67,0.14196037242090878,0.3965960007773419,0.570724303243262,0.2693356918696031
259,5,69,0.14199553741206936,0.3968258199255684,0.5707973524777816,0.26879118554148
260,5,71,0.14208678252802323,0.3969644776970503,0.5707973524777816,0.2688475491559065
261,5,73,0.14210230987800074,0.39709074036026293,0.5699655289567074,0.26908816406030367
262,5,75,0.14246906157325617,0.3973453972807867,0.5702519315717366,0.2698219569523615
263,5,77,0.1426003263322927,0.39733891482221423,0.5687437851830958,0.2695906021404034
264,5,79,0.1424488279052905,0.3974766123325387,0.5679497450426493,0.27047790514339515
265,5,81,0.1428780638188512,0.3978231563141352,0.5682343780446527,0.2719868842959909
266,5,83,0.14377219172115696,0.3979655872664142,0.5678413948705179,0.2701985436641237
267,5,85,0.14395688455259953,0.39805739855768935,0.5670304324823828,0.2707676583601889
268,5,87,0.1446930479965752,0.39824027966761016,0.5670304324823828,0.2707215512190443
269,5,89,0.14478488575508686,0.39820822720138427,0.5652206672351595,0.2712044564214559
270,6,1,0.12713370670184582,0.385981019503736,0.5802945655703889,0.2562758378478362
271,6,3,0.13241909996930853,0.38607116397360636,0.5810053230296556,0.25774537403942227
272,6,5,0.13368963069399922,0.3863129024458621,0.5827337699151827,0.25760247697342564
273,6,7,0.13497618647060794,0.3865004088383131,0.5825580545185866,0.25806605268683436
274,6,9,0.13564235804619146,0.38664662618978596,0.5832905129906052,0.25864202502856787
275,6,11,0.13651646636318268,0.3869339240765907,0.5832905129906052,0.25849354010351794
276,6,13,0.13695957963199892,0.3871062026474988,0.5832905129906052,0.2584025949328695
277,6,15,0.13702290406153686,0.38739399737121316,0.5844589453989367,0.25787424591958424
278,6,17,0.13719809061535904,0.38755950820732415,0.5845506686863455,0.25721665595554005
279,6,19,0.13765978064901455,0.38776402812843436,0.5840602574003934,0.25820158203821764
280,6,21,0.13803294302392563,0.3879796746349186,0.5833629878467068,0.25889853804929797
281,6,23,0.13840032399776625,0.3881282466178977,0.5830675955238906,0.2590495578563992
282,6,25,0.13854875341440015,0.3883694867648994,0.5837635319984401,0.25918988700570444
283,6,27,0.1389321331509262,0.3885112164544596,0.5837635319984401,0.25986868609791725
284,6,29,0.13910499919489677,0.3886299107786724,0.5846073516002431,0.25971116459063065
285,6,31,0.13930087029335184,0.3887530875223072,0.5851568929766565,0.2592099227331313
286,6,33,0.13928412487703287,0.38896093893250017,0.5846453425347343,0.2589538783831969
287,6,35,0.13928098405864547,0.3891388462469072,0.5838782701062445,0.2591218053849299
288,6,37,0.1394931982514207,0.38923717717892226,0.5831665146004489,0.25926812003800015
289,6,39,0.13937817613168646,0.38928343531555687,0.5831665146004489,0.25858411240381113
290,6,41,0.1392909743588078,0.3894206670134555,0.5823903410289073,0.2585783231663614
291,6,43,0.13960814580448422,0.3894959786695014,0.5823903410289073,0.2581361808492212
292,6,45,0.13944635675086747,0.38957838118966615,0.5813654618024103,0.2582081200776806
293,6,47,0.13958498088156,0.389730976639511,0.5803924592738007,0.259092453079159
294,6,49,0.13957267285937158,0.3898644041204547,0.5805756616485461,0.25943683511958104
295,6,51,0.1396678416029425,0.3900585038354453,0.5805756616485461,0.259465720933264
296,6,53,0.13966925293199814,0.39021181838691393,0.5801407983203684,0.25908522762011527
297,6,55,0.1398390521458275,0.3903503353167544,0.5801407983203684,0.2593369907538455
298,6,57,0.1399093687761959,0.39049682836285005,0.5796471476531471,0.25959463279192035
299,6,59,0.14002493761845072,0.3906593714024333,0.5796471476531471,0.25971160272561616
300,6,61,0.1401669359479562,0.3908016308344999,0.578749715708847,0.259767261859353
